"Member"	"ID"	"Name"	"Desc"	"4"	"5"	"6"	"7"	"8"	"9"	"10"
"0x002D 0x00000001"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000001"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000002"	"0x1100"	"Trend02"	"Trend02"	"Trend02"	"Trend02"	"Trend02"	"Trend02"	"Trend02"	"Trend02"	
"0x002D 0x00000002"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000002"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000002"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000003"	"0x1100"	"Trend03"	"Trend03"	"Trend03"	"Trend03"	"Trend03"	"Trend03"	"Trend03"	"Trend03"	
"0x002D 0x00000003"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000003"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000003"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000004"	"0x1100"	"Trend04"	"Trend04"	"Trend04"	"Trend04"	"Trend04"	"Trend04"	"Trend04"	"Trend04"	
"0x002D 0x00000004"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000004"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000004"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000005"	"0x1100"	"Trend05"	"Trend05"	"Trend05"	"Trend05"	"Trend05"	"Trend05"	"Trend05"	"Trend05"	
"0x002D 0x00000005"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000005"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000005"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000006"	"0x1100"	"Trend06"	"Trend06"	"Trend06"	"Trend06"	"Trend06"	"Trend06"	"Trend06"	"Trend06"	
"0x002D 0x00000006"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000006"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000006"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000007"	"0x1100"	"Trend07"	"Trend07"	"Trend07"	"Trend07"	"Trend07"	"Trend07"	"Trend07"	"Trend07"	
"0x002D 0x00000007"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000007"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000007"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000008"	"0x1100"	"Trend08"	"Trend08"	"Trend08"	"Trend08"	"Trend08"	"Trend08"	"Trend08"	"Trend08"	
"0x002D 0x00000008"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000008"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000008"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000009"	"0x1100"	"Trend09"	"Trend09"	"Trend09"	"Trend09"	"Trend09"	"Trend09"	"Trend09"	"Trend09"	
"0x002D 0x00000009"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000009"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000009"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000A"	"0x1100"	"Trend10"	"Trend10"	"Trend10"	"Trend10"	"Trend10"	"Trend10"	"Trend10"	"Trend10"	
"0x002D 0x0000000A"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000A"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000A"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000B"	"0x1100"	"Trend11"	"Trend11"	"Trend11"	"Trend11"	"Trend11"	"Trend11"	"Trend11"	"Trend11"	
"0x002D 0x0000000B"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000B"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000B"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000C"	"0x1100"	"Trend12"	"Trend12"	"Trend12"	"Trend12"	"Trend12"	"Trend12"	"Trend12"	"Trend12"	
"0x002D 0x0000000C"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000C"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000C"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000D"	"0x1100"	"Trend13"	"Trend13"	"Trend13"	"Trend13"	"Trend13"	"Trend13"	"Trend13"	"Trend13"	
"0x002D 0x0000000D"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000D"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000D"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000E"	"0x1100"	"Trend14"	"Trend14"	"Trend14"	"Trend14"	"Trend14"	"Trend14"	"Trend14"	"Trend14"	
"0x002D 0x0000000E"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000E"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000E"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000000F"	"0x1100"	"Trend15"	"Trend15"	"Trend15"	"Trend15"	"Trend15"	"Trend15"	"Trend15"	"Trend15"	
"0x002D 0x0000000F"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000000F"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x0000000F"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000010"	"0x1100"	"Trend16"	"Trend16"	"Trend16"	"Trend16"	"Trend16"	"Trend16"	"Trend16"	"Trend16"	
"0x002D 0x00000010"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000010"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000010"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000011"	"0x1100"	"Trend17"	"Trend17"	"Trend17"	"Trend17"	"Trend17"	"Trend17"	"Trend17"	"Trend17"	
"0x002D 0x00000011"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000011"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000011"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000012"	"0x1100"	"Trend18"	"Trend18"	"Trend18"	"Trend18"	"Trend18"	"Trend18"	"Trend18"	"Trend18"	
"0x002D 0x00000012"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000012"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000012"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000013"	"0x1100"	"Trend19"	"Trend19"	"Trend19"	"Trend19"	"Trend19"	"Trend19"	"Trend19"	"Trend19"	
"0x002D 0x00000013"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000013"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000013"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000014"	"0x1100"	"Trend20"	"Trend20"	"Trend20"	"Trend20"	"Trend20"	"Trend20"	"Trend20"	"Trend20"	
"0x002D 0x00000014"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000014"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000014"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000015"	"0x1100"	"Trend21"	"Trend21"	"Trend21"	"Trend21"	"Trend21"	"Trend21"	"Trend21"	"Trend21"	
"0x002D 0x00000015"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000015"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000015"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000016"	"0x1100"	"Trend22"	"Trend22"	"Trend22"	"Trend22"	"Trend22"	"Trend22"	"Trend22"	"Trend22"	
"0x002D 0x00000016"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000016"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000016"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000017"	"0x1100"	"Trend23"	"Trend23"	"Trend23"	"Trend23"	"Trend23"	"Trend23"	"Trend23"	"Trend23"	
"0x002D 0x00000017"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000017"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000017"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000018"	"0x1100"	"Trend24"	"Trend24"	"Trend24"	"Trend24"	"Trend24"	"Trend24"	"Trend24"	"Trend24"	
"0x002D 0x00000018"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000018"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000018"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x00000019"	"0x1100"	"Trend25"	"Trend25"	"Trend25"	"Trend25"	"Trend25"	"Trend25"	"Trend25"	"Trend25"	
"0x002D 0x00000019"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x00000019"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
"0x002D 0x00000019"	"0x1201"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	"Passive*Metric*Imperial"	
"0x002D 0x0000001A"	"0x1100"	"Trend26"	"Trend26"	"Trend26"	"Trend26"	"Trend26"	"Trend26"	"Trend26"	"Trend26"	
"0x002D 0x0000001A"	"0x1101"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	"Free*Running*Stop*Erase*Full*Export"	
"0x002D 0x0000001A"	"0x1200"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	"Passive*Values*Configuration"	
